person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,prev_default_flag,high_lpi_low_grade,default,pd_hat,risk_band,exposure,expected_loss
24,40000,3.0,7000,7.88,0.17,4,0,0,0,0.03358422194897221,Low,7000,105.79029913926246
24,110000,1.0,11200,7.49,0.1,4,0,0,0,0.024316503510677708,Low,11200,122.55517769381565
22,80000,5.0,10000,14.27,0.13,2,0,0,0,0.11725530503548726,Medium,10000,527.6488726596926
37,66000,4.0,25000,11.86,0.38,13,0,0,1,0.635554795244625,High,25000,7149.991446502031
31,24000,2.0,3000,7.49,0.13,8,0,0,0,0.06355750738447156,Medium,3000,85.80263496903662
27,50000,5.0,5275,10.99,0.11,5,0,0,0,0.09236177050141482,Medium,5275,219.24375272773344
27,36120,2.0,2000,15.58,0.06,5,1,0,0,0.705884945368831,High,2000,635.2964508319478
23,60000,3.0,10000,6.92,0.17,4,0,0,0,0.02537032533641509,Low,10000,114.16646401386791
21,35000,6.0,15000,10.99,0.43,4,0,0,0,0.65021798477736,High,15000,4388.97139724718
25,30000,6.0,4000,9.76,0.13,3,0,0,0,0.14619782958163965,Medium,4000,263.1560932469514
29,84000,13.0,6000,5.42,0.07,5,0,0,0,0.027539166298141758,Low,6000,74.35574900498274
21,42000,5.0,1500,5.79,0.04,3,0,0,0,0.04184898845663059,Low,1500,28.248067208225653
21,43971,5.0,4600,5.42,0.1,4,0,0,0,0.04184898845663059,Low,4600,86.62740610522532
28,73500,0.0,14400,12.98,0.2,6,1,0,0,0.1514971951788313,High,14400,981.701824758827
24,47000,0.0,12000,13.49,0.26,3,1,0,0,0.15527764995194637,High,12000,838.4993097405104
59,55000,15.0,1000,10.59,0.02,29,0,0,0,0.13153590214603375,Medium,1000,59.19115596571519
24,75000,3.0,16000,6.62,0.21,2,0,0,0,0.03340097657371853,Low,16000,240.48703133077342
21,27200,0.0,5000,10.99,0.18,3,0,0,0,0.15297474897548793,High,5000,344.19318519484784
26,51996,2.0,6500,15.68,0.13,4,0,0,1,0.7206232885196556,High,6500,2107.823118919993
21,26400,0.0,2400,14.79,0.09,2,1,0,0,0.5290485536338044,High,2400,571.3724379245087
24,23500,2.0,7000,10.38,0.3,4,0,0,0,0.14890773706576518,Medium,7000,469.0593717571603
27,47500,5.0,13000,7.88,0.27,8,0,0,1,0.0512529173722136,Medium,13000,299.8295666274496
22,31875,3.0,7500,13.11,0.24,2,0,0,0,0.21977839224838902,High,7500,741.752073838313
41,70000,2.0,5000,12.69,0.07,12,0,0,0,0.06823417704065095,Medium,5000,153.52689834146463
24,29000,5.0,6000,15.27,0.21,2,0,0,0,0.6435568953155562,High,6000,1737.6036173520017
33,75000,6.0,10000,10.99,0.13,10,0,0,0,0.0682724155557913,Medium,10000,307.22587000106085
24,56972,6.0,15000,16.4,0.26,4,0,0,1,0.5304209907171422,High,15000,3580.34168734071
34,33612,0.0,9000,7.74,0.27,9,0,0,1,0.10231959498834096,Medium,9000,414.3943597027809
28,89250,0.0,20000,10.99,0.19,8,0,0,1,0.09090512409202449,Medium,20000,818.1461168282204
41,75000,19.0,5500,12.87,0.07,16,1,0,0,0.10351824993983161,Medium,5500,256.20766860108324
62,66000,2.0,6000,10.99,0.09,23,0,0,0,0.07794133423717765,Medium,6000,210.44160244037965
34,140004,4.0,12000,10.99,0.09,8,0,0,0,0.04357064454176025,Low,12000,235.28148052550534
24,79500,8.0,16000,11.14,0.2,4,0,0,0,0.08210604208105231,Medium,16000,591.1635029835767
28,30000,0.0,14125,14.74,0.47,10,0,1,1,0.8555616913709025,High,14125,5438.164000776299
27,52000,5.0,26000,10.99,0.5,10,0,0,1,0.6540647906224382,High,26000,7652.558050282526
22,60000,6.0,7800,15.21,0.13,4,0,0,0,0.2595046920396517,High,7800,910.8614690591776
23,90000,7.0,21000,7.49,0.23,4,0,0,0,0.02776102649165356,Low,21000,262.3417003461261
27,44004,2.0,10000,6.92,0.23,6,0,0,0,0.07342606730071762,Medium,10000,330.4173028532293
31,80000,6.0,10000,10.99,0.13,9,0,0,0,0.047360278311241975,Low,10000,213.12125240058887
29,71000,1.0,12000,13.16,0.17,9,1,0,0,0.11240448584411719,Medium,12000,606.9842235582329
23,150000,7.0,9600,6.92,0.06,2,0,0,0,0.021209170569530558,Low,9600,91.62361686037201
23,40000,7.0,5000,6.62,0.13,4,0,0,0,0.03270691368011338,Low,5000,73.59055578025512
31,101000,3.0,20000,7.9,0.2,5,0,0,0,0.030936510342454867,Low,20000,278.4285930820938
36,1200000,16.0,10000,6.54,0.01,11,0,0,0,0.021265924167721433,Low,10000,95.69665875474644
21,51800,1.0,5000,9.99,0.1,3,0,0,0,0.07081606620671481,Medium,5000,159.33614896510832
24,40000,8.0,4500,12.84,0.11,3,0,0,0,0.1022804999489843,Medium,4500,207.11801239669322
32,43000,2.0,6950,9.91,0.16,9,0,0,0,0.07501864300767962,Medium,6950,234.620806006518
22,50000,1.0,11000,10.99,0.22,3,0,0,0,0.0922753806623966,Medium,11000,456.76313427886316
26,63000,3.0,6000,13.23,0.1,2,0,0,0,0.09593729067415122,Medium,6000,259.0306848202083
24,70000,8.0,7000,9.99,0.1,4,0,0,0,0.042675245163221937,Low,7000,134.4270222641491
25,45000,4.0,10400,14.27,0.23,2,1,0,0,0.21751116239781146,High,10400,1017.9522400217576
22,55000,6.0,3250,13.49,0.06,4,1,0,0,0.11492392695857695,Medium,3250,168.0762431769188
34,67014,18.0,16000,13.22,0.24,8,0,0,0,0.10260101145055403,Medium,16000,738.727282443989
36,130000,3.0,14000,10.37,0.11,14,0,0,0,0.03321921200604356,Low,14000,209.28103563807443
22,83200,3.0,10000,16.29,0.12,4,0,0,0,0.31280171230416925,High,10000,1407.6077053687618
25,36960,8.0,12500,14.61,0.34,4,1,1,1,0.7778120055019918,High,12500,4375.192530948704
21,48000,1.0,1800,13.35,0.04,2,1,0,0,0.127037743368787,Medium,1800,102.90057212871749
33,18000,3.0,3300,11.97,0.18,8,0,0,1,0.9022049149786644,High,3300,1339.7742987433166
27,51000,1.0,8400,10.71,0.16,5,0,0,0,0.07691307105411567,Medium,8400,290.73140858455724
21,30000,5.0,12000,5.79,0.4,3,0,0,1,0.6144885869939044,High,12000,3318.238369767084
24,88000,2.0,25000,18.84,0.28,2,0,0,1,0.8730564245959722,High,25000,9821.884776704688
24,122000,4.0,15000,11.58,0.12,3,0,0,0,0.041879926266032,Low,15000,282.689502295716
22,34480,4.0,1550,15.21,0.04,3,1,0,0,0.6214196265358198,High,1550,433.44018950873436
32,21120,0.0,10000,10.99,0.47,6,0,0,1,0.768234106822012,High,10000,3457.053480699054
27,120000,2.0,16000,12.21,0.13,8,0,0,0,0.04336661878339329,Low,16000,312.2396552404317
22,40000,3.0,7500,11.49,0.19,3,0,0,0,0.08276562798248673,Medium,7500,279.3339944408927
21,21600,4.0,6700,6.92,0.31,4,0,0,1,0.5365984463720649,High,6700,1617.8443158117757
24,95000,7.0,15000,12.69,0.16,2,0,0,0,0.057933751085301785,Medium,15000,391.0528198257871
30,120000,3.0,10000,17.04,0.08,5,0,0,0,0.29660948603480836,High,10000,1334.7426871566377
21,45000,3.0,10000,10.25,0.22,2,0,0,0,0.06900110640635378,Medium,10000,310.504978828592
27,31000,3.0,5500,10.65,0.18,7,0,0,0,0.16978927997127427,High,5500,420.22846792890385
31,31000,5.0,7500,7.49,0.24,9,0,0,0,0.09000211646695346,Medium,7500,303.7571430759679
21,43000,5.0,7000,6.62,0.16,4,0,0,0,0.04085791725873016,Low,7000,128.70243936500003
22,107004,2.0,10000,7.29,0.09,4,0,0,0,0.024316503510677708,Low,10000,109.42426579804969
28,48000,13.0,5000,15.27,0.1,5,1,0,1,0.39702776120076927,High,5000,893.3124627017309
26,25000,4.0,6500,14.09,0.26,2,1,0,1,0.34943705393330043,High,6500,1022.1033827549038
32,30000,7.0,3000,12.42,0.1,8,0,0,0,0.1706195695315702,High,3000,230.33641886761978
34,52000,2.0,5000,13.99,0.1,8,1,0,0,0.2214418435212213,High,5000,498.2441479227479
29,44500,3.0,14400,13.61,0.32,10,1,0,1,0.7062543925457501,High,14400,4576.528463696461
24,51000,1.0,3000,8.9,0.06,2,0,0,0,0.05530383963756318,Medium,3000,74.6601835107103
34,75500,0.0,19200,16.77,0.25,7,1,0,1,0.6891297907839816,High,19200,5954.081392373601
34,102000,4.0,8400,17.19,0.08,10,1,0,0,0.306250188643239,High,8400,1157.6257130714434
23,34348,7.0,5000,7.9,0.15,3,0,0,0,0.14901947013810085,Medium,5000,335.29380781072695
27,60000,3.0,5000,12.73,0.08,8,1,0,0,0.08133434708195428,Medium,5000,183.00228093439713
24,42500,5.0,4800,7.51,0.11,2,0,0,0,0.04514842219116597,Low,4800,97.5205919329185
35,40000,5.0,8000,7.66,0.2,7,0,0,0,0.03331966383252978,Low,8000,119.95078979710722
30,63000,2.0,6000,10.99,0.1,7,0,0,0,0.07558799281462858,Medium,6000,204.0875805994972
34,45000,3.0,5300,13.23,0.12,6,0,0,0,0.10188160953671738,Medium,5300,242.98763874507097
23,28800,4.0,10625,10.99,0.37,2,0,0,0,0.7187612178026993,High,10625,3436.5770726191563
31,100000,2.0,5000,5.42,0.05,8,0,0,0,0.023071379957639686,Low,5000,51.91060490468929
29,95000,4.0,2400,13.72,0.03,9,0,0,0,0.06406195290726929,Medium,2400,69.18690913985084
27,20400,3.0,5500,6.91,0.27,7,0,0,0,0.07209631828641976,Medium,5500,178.4383877588889
39,60000,3.0,8000,9.88,0.13,14,0,0,0,0.0361575624482562,Low,8000,130.16722481372233
31,90000,11.0,12000,6.92,0.13,5,0,0,0,0.022715302262251772,Low,12000,122.66263221615958
23,28000,4.0,5225,14.84,0.19,2,0,0,1,0.474996476838462,High,5225,1116.835466166434
25,175000,9.0,7550,11.49,0.04,4,0,0,0,0.04328721775985113,Low,7550,147.0683223390942
40,40000,12.0,13750,8.88,0.34,16,0,0,0,0.34668642798787735,High,13750,2145.1222731749913
23,35000,2.0,4000,12.18,0.11,4,0,0,1,0.09992687421665632,Medium,4000,179.86837358998136
26,96000,6.0,20000,11.11,0.21,4,0,0,0,0.056969550468596065,Medium,20000,512.7259542173646
22,38000,2.0,18500,7.66,0.49,4,0,0,1,0.5739093803247856,High,18500,4777.79559120384
24,19800,1.0,5600,5.79,0.28,3,0,0,1,0.9429870583574427,High,5600,2376.327387060756
29,83700,3.0,19000,10.99,0.23,10,0,0,0,0.06014949203042499,Medium,19000,514.2781568601337
35,76000,2.0,1000,13.49,0.01,8,0,0,0,0.09103901007892919,Medium,1000,40.96755453551813
35,60000,0.0,12000,10.75,0.2,8,0,0,0,0.05161998819857048,Medium,12000,278.7479362722806
29,40000,2.0,15000,16.63,0.38,10,1,1,1,0.7749491459737998,High,15000,5230.906735323149
26,47000,5.0,6600,7.9,0.14,2,0,0,0,0.054176615407328245,Medium,6600,160.90454775976488
25,38000,9.0,5400,8.9,0.14,2,0,0,0,0.06086574329180689,Medium,5400,147.90375619909076
26,92500,3.0,12000,11.71,0.13,4,0,0,0,0.0474217104414549,Low,12000,256.0772363838565
27,70000,3.0,5200,7.51,0.07,10,0,0,0,0.026177883468304543,Low,5200,61.25624731583263
28,128400,3.0,4000,13.35,0.03,8,1,0,0,0.07037855763464379,Medium,4000,126.68140374235881
30,60000,8.0,7400,13.11,0.12,5,1,0,0,0.0801899958365826,Medium,7400,267.03268613582003
25,34980,1.0,6000,11.48,0.17,2,0,0,0,0.23459640633783782,High,6000,633.4102971121622
23,60000,3.0,10000,10.99,0.17,2,0,0,0,0.05945993411103966,Medium,10000,267.5697034996785
23,37700,7.0,10000,9.63,0.27,3,0,0,1,0.07171902314037619,Medium,10000,322.73560413169287
35,114000,11.0,7000,11.49,0.06,10,0,0,0,0.04616542301613409,Low,7000,145.4210825008224
23,78000,4.0,6000,12.99,0.08,3,0,0,0,0.10987254586659871,Medium,6000,296.65587383981654
25,59000,4.0,15000,9.99,0.25,3,0,0,1,0.12947760883595752,Medium,15000,873.9738596427133
22,60000,1.0,17000,9.45,0.28,4,0,0,0,0.04964959056606699,Low,17000,379.8193678304125
33,65000,3.0,7000,14.26,0.11,10,0,0,0,0.18395008054760045,High,7000,579.4427537249414
26,58947,10.0,4500,6.03,0.08,2,0,0,0,0.06522558787010597,Medium,4500,132.0818154369646
27,61400,3.0,10000,10.99,0.16,9,1,0,0,0.16343853796539431,High,10000,735.4734208442744
23,63600,4.0,20000,10.99,0.31,3,0,0,1,0.5743062213552937,High,20000,5168.7559921976435
29,74000,3.0,16000,13.11,0.22,6,1,0,1,0.14765515621105244,Medium,16000,1063.1171247195775
24,43500,6.0,10000,13.62,0.23,3,1,0,1,0.13615759296563731,Medium,10000,612.7091683453679
26,175000,7.0,30000,10.99,0.17,2,0,0,0,0.05370435174411926,Medium,30000,725.0087485456099
25,130000,2.0,19400,16.0,0.15,4,1,0,0,0.5780529835569146,High,19400,5046.4025464518645
22,50000,7.0,6400,8.0,0.13,2,0,0,0,0.05021500494426589,Medium,6400,144.61921423948576
29,125000,5.0,12000,5.79,0.1,7,0,0,0,0.021351265583524837,Low,12000,115.29683415103412
27,29000,4.0,9750,7.51,0.34,6,0,0,1,0.7789841545104125,High,9750,3417.7929779144347
25,76000,4.0,14000,7.66,0.18,3,0,0,0,0.03267643082013482,Low,14000,205.86151416684936
24,42000,8.0,5000,5.42,0.12,2,0,0,0,0.041596147866653034,Low,5000,93.59133269996933
28,43150,3.0,6000,9.99,0.14,9,0,0,0,0.07774084544715883,Medium,6000,209.90028270732884
24,24000,2.0,3500,15.65,0.15,3,1,0,1,0.7372205542171405,High,3500,1161.1223728919963
36,65000,7.0,15000,13.72,0.23,11,0,0,0,0.11191004678617308,Medium,15000,755.3928158066683
25,55000,9.0,3600,8.9,0.07,3,0,0,0,0.05322419405984069,Medium,3600,86.22319437694192
34,948000,18.0,2000,9.99,0.0,7,0,0,0,0.03172368452343279,Low,2000,28.551316071089513
31,8412,4.0,2500,7.14,0.3,8,0,0,1,0.958279398614269,High,2500,1078.0643234410527
24,35000,1.0,12000,6.54,0.34,2,0,0,1,0.639605795797743,High,12000,3453.8712973078123
35,19200,2.0,3675,8.49,0.19,7,0,0,1,0.9147936492559992,High,3675,1512.8399974571087
29,63755,14.0,3000,10.99,0.05,10,1,0,0,0.1655462419414189,High,3000,223.48742662091553
27,98000,11.0,20000,16.0,0.2,8,0,0,1,0.35449426618218266,High,20000,3190.4483956396443
42,45000,1.0,18200,10.83,0.4,16,0,0,1,0.6263795236265676,High,18200,5130.048298501589
23,26000,3.0,7800,10.59,0.3,4,0,0,0,0.14890773706576518,Medium,7800,522.6661571008358
23,92000,7.0,12000,6.62,0.13,3,0,0,0,0.023989901364026536,Low,12000,129.5454673657433
34,38000,9.0,14500,12.84,0.38,6,1,0,0,0.6598605998056318,High,14500,4305.5904137317475
22,15000,0.0,5000,10.99,0.33,4,1,1,1,0.9845069370846475,High,5000,2215.140608440457
23,92000,0.0,6500,8.0,0.07,3,0,0,0,0.03162094050561435,Low,6500,92.49125097892198
25,51500,5.0,1325,14.79,0.03,3,0,0,0,0.32401231138695663,High,1325,193.1923406644729
25,55315,3.0,15000,10.74,0.27,2,0,0,0,0.11716507285307143,Medium,15000,790.8642417582322
45,55000,1.0,4000,6.03,0.07,12,0,0,0,0.030589911689872844,Low,4000,55.06184104177112
27,93000,11.0,4200,5.42,0.05,6,0,0,0,0.02475639438903722,Low,4200,46.78958539528035
31,24000,0.0,7000,7.51,0.29,7,0,0,0,0.0855519086558565,Medium,7000,269.488512265948
27,38004,0.0,12000,16.77,0.32,6,0,1,1,0.8403373087297459,High,12000,4537.821467140629
40,31504,13.0,10000,10.99,0.32,13,0,1,1,0.7077833825458881,High,10000,3185.0252214564966
32,48000,8.0,5200,5.42,0.11,5,0,0,0,0.038082924277162554,Low,5200,89.11404280856038
27,61200,3.0,13000,8.49,0.18,10,0,0,1,0.046569993746559776,Low,13000,272.4344634173747
30,85332,3.0,14000,14.22,0.16,7,0,0,0,0.12471291093261236,Medium,14000,785.691338875458
22,57000,4.0,12875,7.9,0.23,2,0,0,0,0.053759203651384375,Medium,12875,311.4673861552082
24,28800,5.0,8000,10.99,0.28,2,0,0,0,0.1436383426150112,Medium,8000,517.0980334140403
30,65004,6.0,7100,8.0,0.11,10,0,0,0,0.046097099208774674,Low,7100,147.2802319720351
26,108000,9.0,24000,20.16,0.22,3,0,0,1,0.7199042719733636,High,24000,7774.966137312326
29,56000,4.0,8000,11.49,0.14,5,0,0,1,0.09721763513064438,Medium,8000,349.9834864703198
28,70910,8.0,3000,17.44,0.04,5,1,0,1,0.40882293550177545,High,3000,551.9109629273968
32,49000,2.0,12000,11.11,0.24,9,0,0,1,0.0950572680841713,Medium,12000,513.309247654525
26,135000,11.0,6700,6.03,0.05,4,0,0,0,0.02158501836381136,Low,6700,65.07883036689125
22,49600,4.0,10000,14.96,0.2,3,1,0,0,0.41833029944711975,High,10000,1882.4863475120387
27,15000,2.0,3000,13.23,0.2,7,0,0,1,0.9235793450461826,High,3000,1246.8321158123465
29,48000,6.0,10000,13.8,0.21,10,0,0,0,0.13289212087982066,Medium,10000,598.014543959193
31,84000,2.0,7600,7.51,0.09,5,0,0,0,0.029231723036564707,Low,7600,99.9724927850513
22,54996,6.0,2500,14.35,0.05,4,1,0,0,0.21246721831234286,High,2500,239.02562060138573
25,39000,3.0,7600,12.84,0.19,3,0,0,1,0.2282345904329151,High,7600,780.5622992805696
25,24000,2.0,8500,9.88,0.35,4,0,0,1,0.7087036959164091,High,8500,2710.7916368802653
22,33000,5.0,7800,10.99,0.24,3,0,0,0,0.182180262082579,High,7800,639.4527199098524
27,31200,2.0,6000,6.62,0.19,10,0,0,1,0.08288133388021937,Medium,6000,223.7796014765923
30,50000,2.0,2000,14.79,0.04,10,0,0,0,0.43770262357476136,High,2000,393.93236121728523
33,60000,3.0,5000,5.42,0.08,7,0,0,0,0.02572599126863551,Low,5000,57.8834803544299
23,48000,8.0,6000,12.87,0.13,2,1,0,0,0.12962804380915335,Medium,6000,349.99571828471403
23,93000,0.0,25000,14.59,0.27,2,1,0,1,0.4426610450351076,High,25000,4979.936756644961
23,62500,7.0,26000,11.71,0.42,2,0,0,1,0.5133320013289298,High,26000,6005.984415548479
39,66000,21.0,2000,18.39,0.03,12,0,0,1,0.3843236997096547,High,2000,345.89132973868925
26,21000,0.0,4000,11.36,0.19,2,0,0,0,0.13041338012965306,Medium,4000,234.74408423337553
33,116000,5.0,15000,12.84,0.13,7,0,0,0,0.05477309562895837,Medium,15000,369.71839549546905
26,57550,4.0,3500,5.42,0.06,4,0,0,0,0.03846948282924852,Low,3500,60.58943545606643
23,90096,0.0,10150,11.97,0.11,3,0,0,0,0.05182919489154645,Medium,10150,236.72984766713842
39,61766,4.0,5500,7.14,0.09,15,0,0,0,0.029718225132085073,Low,5500,73.55260720191055
38,95000,5.0,4000,9.63,0.04,12,0,0,0,0.03159067107069374,Low,4000,56.863207927248745
23,36000,5.0,7000,10.65,0.19,2,0,0,0,0.10236532943861097,Medium,7000,322.4507877316246
26,100000,3.0,3000,13.57,0.03,3,0,0,0,0.060903498233236646,Medium,3000,82.21972261486947
24,20000,2.0,3000,8.94,0.15,2,0,0,0,0.08079420522243816,Medium,3000,109.07217705029151
23,60000,5.0,7200,13.22,0.12,4,0,0,0,0.06806265068221956,Medium,7200,220.5229882103914
27,49000,11.0,4000,10.59,0.08,8,0,0,0,0.07629446006080286,Medium,4000,137.33002810944515
28,180000,4.0,9000,13.8,0.05,10,0,0,0,0.0601165559928297,Medium,9000,243.47205177096032
30,38168,5.0,7500,9.76,0.2,6,0,0,0,0.07699726301092229,Medium,7500,259.86576266186273
22,24000,0.0,4200,15.62,0.17,2,1,0,0,0.7655631307810286,High,4200,1446.914317176144
24,45996,3.0,2000,12.98,0.04,4,1,0,0,0.1471873729246433,Medium,2000,132.46863563217897
22,36000,0.0,11625,13.49,0.32,2,0,0,0,0.8127469536229985,High,11625,4251.682501140311
21,35000,5.0,9000,8.94,0.26,3,0,0,0,0.06488358686626249,Medium,9000,262.7785268083631
35,48000,6.0,4200,13.61,0.09,7,0,0,0,0.1269574439925309,Medium,4200,239.9495691458834
23,85000,1.0,15000,12.84,0.18,3,0,0,0,0.06881928828695702,Medium,15000,464.53019593695984
43,400000,5.0,28000,9.91,0.07,11,0,0,0,0.033605507336043804,Low,28000,423.4293924341519
35,30555,4.0,4500,13.22,0.15,10,0,0,0,0.19889209853920084,High,4500,402.7564995418817
24,90000,6.0,15000,17.27,0.17,4,1,0,0,0.30090101875011077,High,15000,2031.0818765632478
35,29400,0.0,6150,12.21,0.21,10,0,0,0,0.18065666367947475,High,6150,499.96731673294636
24,49000,8.0,7000,7.49,0.14,3,0,0,1,0.040498020700658464,Low,7000,127.56876520707416
28,90000,12.0,21000,11.36,0.23,8,0,0,0,0.05368681294988109,Medium,21000,507.3403823763763
37,26500,11.0,2000,13.16,0.08,12,0,0,0,0.15421846786034257,High,2000,138.79662107430832
25,54000,7.0,5500,10.59,0.1,4,0,0,0,0.08766156787599998,Medium,5500,216.96238049309994
24,36000,8.0,3500,13.06,0.1,3,1,0,0,0.1461421681072733,Medium,3500,230.17391476895546
34,220000,13.0,11275,12.99,0.05,8,0,0,0,0.05522117647695668,Medium,11275,280.178444149959
26,30000,0.0,4000,7.14,0.13,3,0,0,0,0.08323990190348059,Medium,4000,149.83182342626506
37,42000,0.0,12000,10.99,0.29,14,0,0,0,0.10361076283360868,Medium,12000,559.4981193014869
26,62361,6.0,21650,12.69,0.35,4,0,0,0,0.5156651366615982,High,21650,5023.86759392562
27,30000,4.0,8650,8.94,0.29,6,0,0,0,0.14287324781709143,Medium,8650,556.1341171280285
42,82000,13.0,26800,10.99,0.33,15,1,1,0,0.7153865414981421,High,26800,8627.561690467594
26,20000,1.0,1500,7.74,0.07,4,0,0,0,0.05545044161799479,Medium,1500,37.42904809214649
36,31200,0.0,10000,6.91,0.32,15,0,0,1,0.677452268815048,High,10000,3048.535209667716
32,60000,3.0,2375,11.83,0.04,7,0,0,0,0.05882798851573607,Medium,2375,62.87241272619293
22,23000,6.0,4850,14.27,0.21,4,1,0,0,0.3161908068781919,High,4850,690.0864360116539
27,54000,11.0,6000,14.59,0.11,5,1,0,0,0.40889151517241495,High,6000,1104.0070909655205
23,149981,7.0,25000,12.98,0.17,3,0,0,0,0.06787228555475901,Medium,25000,763.5632124910388
26,53000,4.0,6800,9.91,0.13,3,0,0,0,0.06754123672948859,Medium,6800,206.6761843922351
27,130000,12.0,5000,8.63,0.04,5,0,0,0,0.02852426745821753,Low,5000,64.17960178098944
27,23000,4.0,6000,8.9,0.26,6,0,0,0,0.11054983363593626,Medium,6000,298.4845508170279
22,48000,7.0,7200,12.69,0.15,2,0,0,0,0.11599846294006858,Medium,7200,375.83501992582217
26,215000,11.0,12000,7.88,0.06,2,0,0,0,0.022779130438555204,Low,12000,123.0073043681981
26,66000,9.0,15000,14.42,0.23,2,0,0,1,0.28596218613202434,High,15000,1930.2447563911644
22,86000,4.0,24000,7.51,0.28,2,0,0,0,0.04459893812086943,Low,24000,481.6685317053899
28,80000,5.0,15000,14.17,0.19,8,0,0,0,0.12400956641880398,Medium,15000,837.0645733269268
25,110500,9.0,6400,13.67,0.06,3,0,0,0,0.06322584916617945,Medium,6400,182.0904455985968
21,30000,6.0,3000,5.99,0.1,4,0,0,0,0.07791577198002464,Medium,3000,105.18629217303327
24,65000,0.0,4800,7.88,0.07,4,0,0,0,0.034818813638690334,Low,4800,75.20863745957112
22,65000,4.0,34000,17.58,0.52,4,0,1,1,0.8794549855782983,High,34000,13455.661279347964
24,16000,2.0,4200,10.99,0.26,2,0,0,1,0.9418842944625356,High,4200,1780.1613165341926
51,58000,2.0,1500,19.03,0.03,24,0,0,1,0.8128024486830744,High,1500,548.6416528610753
37,48000,4.0,7000,7.9,0.15,15,0,0,0,0.04552417094488097,Low,7000,143.40113847637505
24,57000,1.0,3000,7.88,0.05,3,0,0,0,0.040558945324233174,Low,3000,54.75457618771478
30,19968,3.0,4000,16.45,0.2,9,0,0,1,0.9051523802538237,High,4000,1629.2742844568827
30,66000,5.0,10000,14.83,0.15,9,1,0,1,0.3621583425270459,High,10000,1629.7125413717063
27,80000,2.0,12000,6.99,0.15,6,0,0,0,0.024600805059195208,Low,12000,132.84434731965413
22,52800,1.0,2100,6.76,0.04,2,0,0,0,0.03638832195021522,Low,2100,34.38696424295338
24,60000,4.0,5000,5.79,0.08,3,0,0,0,0.02599590336618452,Low,5000,58.49078257391517
23,36000,1.0,7000,7.9,0.19,4,0,0,0,0.0645249816942152,Medium,7000,203.25369233677787
24,64000,5.0,12000,16.77,0.19,2,0,0,0,0.39564489786185614,High,12000,2136.482448454023
40,75000,6.0,15000,7.29,0.2,11,0,0,0,0.03070222951119317,Low,15000,207.2400492005539
21,30000,5.0,8000,10.99,0.27,2,0,0,0,0.19040370773297843,High,8000,685.4533478387224
25,46596,2.0,13200,12.53,0.28,4,0,0,0,0.107439926249525,Medium,13200,638.1931619221784
27,104000,8.0,11000,10.99,0.11,8,0,0,0,0.04616542301613409,Low,11000,228.51884392986375
24,67600,7.0,10000,16.02,0.15,2,1,0,0,0.4359307040763528,High,10000,1961.6881683435874
40,28800,4.0,5400,10.37,0.19,15,0,0,0,0.11150272824224779,Medium,5400,270.95162962866215
